,log2FC,mean_expression_cancer,mean_expression_control,dispersion,variance,pct_samples_expressed,pvalue,padj,baseMean,abs_log2FC,expression_ratio,cv
ENSG00000211632,2.54347270463077,216.402969015644,37.1768575122079,1.3823776963463,4.41292600816994,66.6110183639399,3.1889674656704e-27,2.58220754854452e-26,198.749645845857,2.54347270463077,5.69462714279521,0.330453042945156
ENSG00000211633,1.60910524773415,44.6030210131171,15.3005052865472,1.84462065118313,4.20308097403701,18.864774624374,6.6712668940026714e-09,1.628092744903e-08,28.777202513995,1.60910524773415,2.79764462582355,0.575820051568913
ENSG00000211637,2.65906833048443,1838.28541274086,291.087685473783,1.6477709870405,5.38966586089876,94.6577629382304,1.34299474127586e-25,9.84998878631812e-25,1685.89031105679,2.65906833048443,6.29703169360746,0.254443671701703
ENSG00000211638,1.944892460465,1385.1935438038,325.342835686669,1.85981362910171,6.26180569497742,88.6477462437396,5.93535317414751e-13,1.9646100424167297e-12,1160.97532747405,1.944892460465,4.24766041174788,0.295840896815529
ENSG00000211639,2.50240211014374,323.086661259094,57.0136634219557,2.27985964605373,7.03444609468782,60.2671118530885,7.52176993627968e-17,3.1961313416232197e-16,296.879137265119,2.50240211014374,5.58638503660573,0.433843868132463
ENSG00000211640,2.62024256842482,3272.32825415069,532.235600630319,1.65700688593222,5.2429421019682,97.3288814691152,8.42456130777047e-25,5.91158602272633e-24,3002.43598944668,2.62024256842482,6.13861537054428,0.230217832199059
ENSG00000211642,1.90087000040547,415.348598415021,111.23585036834,2.20984087674526,7.11648053211827,67.1118530884808,1.13476291603139e-10,3.18485945493894e-10,385.394254283545,1.90087000040547,3.70958652737634,0.406578760552035
ENSG00000211644,2.043814095988,85.7449457194455,20.7806497375091,1.66071782042856,4.42985088026888,39.2320534223706,3.3383781991828604e-15,1.27536221565458e-14,79.3461252471012,2.043814095988,3.98266106681196,0.42998569471603
ENSG00000211645,2.41994246718478,46.7143026497755,8.7372383509462,1.44630972100199,3.60709634128418,26.8781302170284,2.67928070383152e-22,1.62134278077629e-21,42.9736569175035,2.41994246718478,4.90018842407601,0.448587305360054
ENSG00000211647,2.30580350203412,27.8322493487732,4.97089132262874,2.07883150397978,3.8675219532657,10.6844741235392,2.11368781504744e-14,7.68845479210021e-14,22.6043357732363,2.30580350203412,4.82880156259141,0.639270362615406
ENSG00000211648,2.3191679507023,3077.46741944188,616.736257665391,1.39104720471918,4.51211137720479,98.1636060100167,2.98891509245671e-23,1.91369873780379e-22,2835.09156210496,2.3191679507023,4.98346564774476,0.209202774365364
ENSG00000211649,1.95822003914943,635.298774005242,163.570465735576,1.59014333640279,4.8753245971952,84.4741235392321,4.82129286161851e-15,1.82526451070178e-14,588.834716930267,1.95822003914943,3.86642142112922,0.28554539206328
ENSG00000211650,2.38249047740742,463.246141733133,88.8621082465844,1.83258439268713,5.17907109563248,74.7913188647746,7.769069876419032e-19,3.754045679459149e-18,426.370251957329,2.38249047740742,5.16620576560731,0.324882891619245
ENSG00000211651,2.26430448225492,4443.24354547729,1451.69025013634,1.45841938967643,4.54529269368512,99.1652754590985,2.695377887861e-21,1.52317256285916e-20,4096.69516070875,2.26430448225492,3.05931945578913,0.200645196401612
ENSG00000211652,2.0643910879032,537.625153890525,128.585610991172,1.55548066501126,4.81511690496635,82.804674457429,7.32455956618321e-17,3.11644914845935e-16,497.335783220973,2.0643910879032,4.15651976921433,0.291754712331078
ENSG00000211653,2.52072375356792,6229.18522312416,1085.50436589132,1.32306037961933,4.41153876476535,99.3322203672788,1.6872087367901096e-28,1.47977634961365e-27,5722.54553935665,2.52072375356792,5.73415571875149,0.187288354937206
ENSG00000211654,2.5955759410898,105.174179365437,14.6943465083083,2.90103769527747,6.97122942031037,30.2170283806344,3.08961313874592e-14,1.11189209601699e-13,81.2309346387165,2.5955759410898,6.76512267071653,0.644562209539719
ENSG00000211655,2.23090588967947,636.525104175947,88.5043317551221,1.86356492777416,5.78032611540172,69.9499165275459,1.8655592719998e-16,7.75468479472098e-16,383.123840571321,2.23090588967947,7.12284077959683,0.350029309241844
ENSG00000211658,2.43503604624058,706.479647372934,130.627613640746,2.23379938839786,6.24784614651017,73.9565943238731,2.0574480215854598e-16,8.535778338423769e-16,649.759664083787,2.43503604624058,5.37485735556882,0.34706103011401
ENSG00000211659,2.43845705246276,4528.75899916483,1773.43055544391,1.52289715794455,4.93317053108186,98.330550918197,1.7910770685754702e-23,1.16453188722738e-22,4164.98224432711,2.43845705246276,2.55279587317048,0.210069225092516
